學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,一年級總計,二年級男生,二年級女生,二年級總計,三年級男生,三年級女生,三年級總計,四年級男生,四年級女生,四年級總計,五年級男生,五年級女生,五年級總計,六年級男生,六年級女生,六年級總計,七年級男生,七年級女生,七年級總計,延修生男生,延修生女生,延修生總計,縣市名稱,體系別
1073,醒吾科技大學,10151026,觀光休閒系,D 日,B 四技,411,184,227,27,44,71,52,41,93,46,67,113,46,67,113, -, -,0, -, -,0, -, -,0,13,8,21,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒科,D 日,5 五專,126,52,74,8,11,19,15,12,27,14,19,33,11,14,25,4,16,20, -, -,0, -, -,0, -,2,2,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系,N 修,B 四技,87,47,40,16,21,37,4,7,11,16,4,20,9,6,15, -, -,0, -, -,0, -, -,0,2,2,4,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系,N 修,C 二技,41,19,22, -, -,0, -, -,0,7,9,16,9,12,21, -, -,0, -, -,0, -, -,0,3,1,4,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒科,N 修,2 二專,27,15,12,7,11,18,7,1,8, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1073,醒吾科技大學,10151030,旅運管理系,D 日,B 四技,185,55,130,13,27,40,16,28,44,9,34,43,16,33,49, -, -,0, -, -,0, -, -,0,1,8,9,01 新北市,2 技職
1073,醒吾科技大學,10151030,旅運管理系_外國學生專班,D 日,B 四技,40,13,27, -, -,0,13,27,40, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1073,醒吾科技大學,10151030,旅運管理系,N 修,B 四技,53,22,31, -, -,0,7,12,19,4,4,8,8,9,17, -, -,0, -, -,0, -, -,0,3,6,9,01 新北市,2 技職
1075,文藻外語大學,1131002,外語教學系,D 日,B 四技,393,104,289,20,64,84,26,58,84,27,66,93,21,66,87, -, -,0, -, -,0, -, -,0,10,35,45,50 高雄市,2 技職
1075,文藻外語大學,1131002,外語教學系外語文教事業發展碩士在職專班,N 職,M 碩士,28,5,23,4,4,8, -,6,6,1,5,6, -,2,2, -,4,4, -,2,2, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,2199018,傳播藝術系創意藝術產業碩士在職專班,N 職,M 碩士,27,13,14,5,3,8,4,5,9,2,4,6, -, -,0,1,2,3, -, -,0,1, -,1, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,2311005,外語文教事業發展研究所,D 日,M 碩士,4,1,3, -, -,0, -, -,0, -, -,0,1,3,4, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,2311007,英國語文系碩士班,D 日,M 碩士,31,8,23,2,6,8,4,5,9, -,8,8,1,3,4,1,1,2, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,2311007,英國語文系,D 日,B 四技,582,176,406,41,84,125,44,94,138,44,101,145,37,103,140, -, -,0, -, -,0, -, -,0,10,24,34,50 高雄市,2 技職
1075,文藻外語大學,2311007,英國語文系,D 日,C 二技,77,10,67, -, -,0, -, -,0,3,27,30,5,33,38, -, -,0, -, -,0, -, -,0,2,7,9,50 高雄市,2 技職
1075,文藻外語大學,2311007,英國語文科,D 日,5 五專,609,108,501,26,135,161,31,121,152,17,89,106,17,76,93,16,73,89, -, -,0, -, -,0,1,7,8,50 高雄市,2 技職
1075,文藻外語大學,2311007,英國語文系,N 修,B 四技,489,190,299,25,51,76,33,67,100,53,55,108,45,83,128, -, -,0, -, -,0, -, -,0,34,43,77,50 高雄市,2 技職
1075,文藻外語大學,2311007,英國語文系,N 修,C 二技,124,26,98, -, -,0, -, -,0,12,45,57,9,38,47, -, -,0, -, -,0, -, -,0,5,15,20,50 高雄市,2 技職
1075,文藻外語大學,2311008,雙外語跨領域國際專業人才菁英班(二技),D 日,C 二技,9, -,9, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -,9,9,50 高雄市,2 技職
1075,文藻外語大學,2311009,法國語文系,D 日,B 四技,361,77,284,15,50,65,17,56,73,19,59,78,19,80,99, -, -,0, -, -,0, -, -,0,7,39,46,50 高雄市,2 技職
1075,文藻外語大學,2311009,法國語文科,D 日,5 五專,249,35,214,4,47,51,5,42,47,9,41,50,7,41,48,10,38,48, -, -,0, -, -,0, -,5,5,50 高雄市,2 技職
1075,文藻外語大學,2311009,法國語文系,N 修,B 四技,34,8,26, -, -,0, -, -,0,3,8,11,5,11,16, -, -,0, -, -,0, -, -,0, -,7,7,50 高雄市,2 技職
1075,文藻外語大學,2311010,德國語文系,D 日,B 四技,238,51,187,5,29,34,12,40,52,10,51,61,10,41,51, -, -,0, -, -,0, -, -,0,14,26,40,50 高雄市,2 技職
1075,文藻外語大學,2311010,德國語文系,D 日,C 二技,7,1,6, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1,6,7,50 高雄市,2 技職
1075,文藻外語大學,2311010,德國語文科,D 日,5 五專,289,36,253,5,48,53,9,41,50,5,44,49,10,85,95,6,32,38, -, -,0, -, -,0,1,3,4,50 高雄市,2 技職
1075,文藻外語大學,2311010,德國語文系,N 修,B 四技,25,11,14, -, -,0, -, -,0,6,3,9,3,6,9, -, -,0, -, -,0, -, -,0,2,5,7,50 高雄市,2 技職
1075,文藻外語大學,2311011,西班牙語文系,D 日,B 四技,359,93,266,21,57,78,19,55,74,20,64,84,24,80,104, -, -,0, -, -,0, -, -,0,9,10,19,50 高雄市,2 技職
1075,文藻外語大學,2311011,西班牙語文系,D 日,C 二技,11,1,10, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1,10,11,50 高雄市,2 技職
1075,文藻外語大學,2311011,西班牙語文科,D 日,5 五專,239,35,204,8,44,52,4,44,48,7,43,50,9,39,48,7,31,38, -, -,0, -, -,0, -,3,3,50 高雄市,2 技職
1075,文藻外語大學,2311011,西班牙語文系,N 修,B 四技,59,15,44, -, -,0, -, -,0,6,23,29,7,13,20, -, -,0, -, -,0, -, -,0,2,8,10,50 高雄市,2 技職
1075,文藻外語大學,2311012,日本語文系,D 日,B 四技,666,221,445,57,83,140,42,105,147,57,94,151,52,145,197, -, -,0, -, -,0, -, -,0,13,18,31,50 高雄市,2 技職
1075,文藻外語大學,2311012,日本語文系,D 日,C 二技,55,8,47, -, -,0, -, -,0,3,21,24,5,23,28, -, -,0, -, -,0, -, -,0, -,3,3,50 高雄市,2 技職
1075,文藻外語大學,2311012,日本語文科,D 日,5 五專,399,91,308,23,83,106,24,76,100,24,75,99,11,36,47,7,37,44, -, -,0, -, -,0,2,1,3,50 高雄市,2 技職
1075,文藻外語大學,2311012,日本語文系,N 修,B 四技,383,158,225,34,43,77,36,36,72,39,58,97,19,56,75, -, -,0, -, -,0, -, -,0,30,32,62,50 高雄市,2 技職
1075,文藻外語大學,2312013,翻譯系碩士班,D 日,M 碩士,38,10,28,7,8,15, -,8,8,1,5,6,2,7,9, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,2312013,翻譯系,D 日,B 四技,230,78,152,18,37,55,14,32,46,18,34,52,21,37,58, -, -,0, -, -,0, -, -,0,7,12,19,50 高雄市,2 技職
1075,文藻外語大學,2312013,翻譯系,D 日,C 二技,1,1, -, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1, -,1,50 高雄市,2 技職
1075,文藻外語大學,2323004,應用華語文系華語文教學碩士班,D 日,M 碩士,55,13,42,3,13,16,4,11,15,5,8,13,1,10,11, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,2323004,應用華語文系,D 日,B 四技,328,93,235,20,31,51,17,58,75,21,57,78,28,76,104, -, -,0, -, -,0, -, -,0,7,13,20,50 高雄市,2 技職
1075,文藻外語大學,3122016,國際事務系碩士班,D 日,M 碩士,34,11,23,2,10,12,3,8,11,5,3,8,1,2,3, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,3122016,國際事務系,D 日,B 四技,257,73,184,26,42,68,21,48,69,14,43,57,9,40,49, -, -,0, -, -,0, -, -,0,3,11,14,50 高雄市,2 技職
1075,文藻外語大學,3143015,歐洲研究所,D 日,M 碩士,24,6,18,3,5,8,3,2,5, -,7,7, -,4,4, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,3191026,東南亞學系碩士班,D 日,M 碩士,23,8,15,1,3,4,4,6,10,3,5,8, -,1,1, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,3191026,東南亞學系,D 日,B 四技,156,36,120,7,29,36,10,28,38,10,29,39,9,34,43, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,3211018,傳播藝術系,D 日,B 四技,368,121,247,17,58,75,31,53,84,31,54,85,31,67,98, -, -,0, -, -,0, -, -,0,11,15,26,50 高雄市,2 技職
1075,文藻外語大學,4131020,國際企業管理系碩士班,D 日,M 碩士,13,3,10,2,6,8,1,1,2, -,3,3, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,4131020,國際企業管理系,D 日,B 四技,218,57,161,15,37,52,13,46,59,13,33,46,15,40,55, -, -,0, -, -,0, -, -,0,1,5,6,50 高雄市,2 技職
1075,文藻外語大學,4131020,國際企業管理系碩士班,N 職,M 碩士,1,1, -, -, -,0, -, -,0, -, -,0,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0,50 高雄市,2 技職
1075,文藻外語大學,4131020,國際企業管理系,N 修,B 四技,86,33,53, -, -,0,6,16,22,14,12,26,7,18,25, -, -,0, -, -,0, -, -,0,6,7,13,50 高雄市,2 技職
1075,文藻外語大學,4141022,國際商務英語學士學位學程,N 修,B 四技,47,22,25, -, -,0, -, -,0,4,10,14,12,8,20, -, -,0, -, -,0, -, -,0,6,7,13,50 高雄市,2 技職
1075,文藻外語大學,6134024,數位內容應用與管理系,D 日,B 四技,272,124,148,23,26,49,34,39,73,28,37,65,28,37,65, -, -,0, -, -,0, -, -,0,11,9,20,50 高雄市,2 技職
1075,文藻外語大學,10151025,國際觀光與會展學士學位學程,N 修,B 四技,32,13,19, -, -,0, -, -,0,1, -,1,8,13,21, -, -,0, -, -,0, -, -,0,4,6,10,50 高雄市,2 技職
1076,華夏科技大學,2112002,數位媒體設計系,D 日,B 四技,123,72,51,9,7,16,10,13,23,19,16,35,22,9,31, -, -,0, -, -,0, -, -,0,12,6,18,01 新北市,2 技職
1076,華夏科技大學,2112002,數位媒體設計系,N 修,B 四技,24,13,11,2,1,3,3,4,7,2,1,3,6,4,10, -, -,0, -, -,0, -, -,0, -,1,1,01 新北市,2 技職
1076,華夏科技大學,4131004,企業管理系,D 日,B 四技,162,88,74,4,4,8,20,15,35,25,23,48,26,23,49, -, -,0, -, -,0, -, -,0,13,9,22,01 新北市,2 技職
1076,華夏科技大學,4131004,企業管理系,N 修,B 四技,195,93,102,15,13,28,15,12,27,33,20,53,26,54,80, -, -,0, -, -,0, -, -,0,4,3,7,01 新北市,2 技職
1076,華夏科技大學,4131004,企業管理系,N 修,C 二技,162,92,70, -, -,0, -, -,0,24,34,58,59,36,95, -, -,0, -, -,0, -, -,0,9, -,9,01 新北市,2 技職
1076,華夏科技大學,4131004,企業管理科,N 修,2 二專,2,1,1, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1,1,2,01 新北市,2 技職
1076,華夏科技大學,4199004,企業管理系資產與物業管理碩士班,D 日,M 碩士,8,5,3,1,1,2,3,1,4,1,1,2, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,4199004,企業管理系資產與物業管理碩士在職專班,N 職,M 碩士,25,21,4,9, -,9,9,3,12,3,1,4, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,4199005,資產與物業管理系_境外專班,N 職,M 碩士,4,3,1, -, -,0, -, -,0, -, -,0,3,1,4, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系,D 日,B 四技,95,70,25,8,1,9,11,1,12,19,3,22,27,20,47, -, -,0, -, -,0, -, -,0,5, -,5,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系,D 日,C 二技,36,29,7, -, -,0, -, -,0,8,3,11,17,4,21, -, -,0, -, -,0, -, -,0,4, -,4,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理科,D 日,5 五專,162,104,58,16,6,22,17,13,30,26,13,39,21,11,32,23,15,38, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系碩士在職專班,N 職,M 碩士,19,12,7,7,2,9,4,4,8,1,1,2, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系_現役軍人營區在職專班,N 職,M 碩士,4,3,1, -, -,0,3,1,4, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系,N 修,B 四技,38,20,18,8,7,15,3,3,6,5,4,9,3,3,6, -, -,0, -, -,0, -, -,0,1,1,2,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系,N 修,C 二技,59,42,17, -, -,0, -, -,0,10,5,15,25,11,36, -, -,0, -, -,0, -, -,0,7,1,8,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理系_現役軍人營區在職專班,N 修,C 二技,19,15,4, -, -,0, -, -,0,15,4,19, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,6131009,資訊管理科,N 修,2 二專,2,1,1, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1,1,2,01 新北市,2 技職
1076,華夏科技大學,6131012,資訊工程系,D 日,B 四技,90,79,11,11, -,11,13,3,16,21,6,27,32,2,34, -, -,0, -, -,0, -, -,0,2, -,2,01 新北市,2 技職
1076,華夏科技大學,6131012,資訊工程系,N 修,B 四技,43,36,7,9,1,10,8,5,13,10, -,10,7,1,8, -, -,0, -, -,0, -, -,0,2, -,2,01 新北市,2 技職
1076,華夏科技大學,6131012,資訊工程系,N 修,C 二技,15,13,2, -, -,0, -, -,0,13,2,15, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,7141010,電機工程系,D 日,B 四技,45,45, -,10, -,10,7, -,7,15, -,15,12, -,12, -, -,0, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1076,華夏科技大學,7141010,電機工程系,D 日,C 二技,21,21, -, -, -,0, -, -,0,6, -,6,11, -,11, -, -,0, -, -,0, -, -,0,4, -,4,01 新北市,2 技職
1076,華夏科技大學,7141010,電機工程科,D 日,5 五專,151,147,4,25, -,25,33,2,35,36, -,36,20,1,21,28,1,29, -, -,0, -, -,0,5, -,5,01 新北市,2 技職
1076,華夏科技大學,7141010,電機工程系,N 修,B 四技,43,40,3,10,2,12,5,1,6,15, -,15,6, -,6, -, -,0, -, -,0, -, -,0,4, -,4,01 新北市,2 技職
1076,華夏科技大學,7141010,電機工程系,N 修,C 二技,16,14,2, -, -,0, -, -,0,14,2,16, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,7141010,電機工程科,N 修,2 二專,2,2, -, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,2, -,2,01 新北市,2 技職
1076,華夏科技大學,7141016,智慧型機器人研究所,D 日,M 碩士,22,20,2,6,1,7,11, -,11,3,1,4, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,7141020,機器人學士學位學程,D 日,B 四技,11,11, -, -, -,0, -, -,0, -, -,0,10, -,10, -, -,0, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1076,華夏科技大學,7141020,機器人學士學位學程,N 修,B 四技,1,1, -, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1076,華夏科技大學,7151013,機械工程系,D 日,B 四技,113,108,5,8, -,8,14,1,15,21, -,21,50, -,50, -, -,0, -, -,0, -, -,0,15,4,19,01 新北市,2 技職
1076,華夏科技大學,7151013,機械工程科,D 日,5 五專,70,67,3,6,2,8,15, -,15,25,1,26,8, -,8,12, -,12, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1076,華夏科技大學,7151013,機械工程系,N 修,B 四技,37,35,2,5,1,6, -, -,0,13,1,14,14, -,14, -, -,0, -, -,0, -, -,0,3, -,3,01 新北市,2 技職
1076,華夏科技大學,7151013,機械工程系,N 修,C 二技,33,31,2, -, -,0, -, -,0,9,1,10,17,1,18, -, -,0, -, -,0, -, -,0,5, -,5,01 新北市,2 技職
1076,華夏科技大學,7161021,智慧車輛系,D 日,B 四技,117,116,1,31, -,31,56, -,56,29,1,30, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,7161021,智慧車輛系,N 修,B 四技,61,60,1,9, -,9,16, -,16,35,1,36, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,7161021,智慧車輛系,N 修,C 二技,32,31,1, -, -,0, -, -,0,16, -,16,15,1,16, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,7311017,建築系,D 日,B 四技,148,100,48,11,2,13,17,7,24,23,4,27,30,27,57, -, -,0, -, -,0, -, -,0,19,8,27,01 新北市,2 技職
1076,華夏科技大學,7311017,建築科,D 日,5 五專,134,91,43,12,5,17,13,8,21,24,15,39,19,6,25,21,9,30, -, -,0, -, -,0,2, -,2,01 新北市,2 技職
1076,華夏科技大學,7311017,建築系,N 修,B 四技,77,60,17,6,1,7,5,3,8,29,6,35,15,7,22, -, -,0, -, -,0, -, -,0,5, -,5,01 新北市,2 技職
1076,華夏科技大學,7311017,建築系,N 修,C 二技,33,19,14, -, -,0, -, -,0,11,11,22,7,3,10, -, -,0, -, -,0, -, -,0,1, -,1,01 新北市,2 技職
1076,華夏科技大學,7311017,建築科,N 修,2 二專,1, -,1, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -,1,1,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用系,D 日,B 四技,137,8,129,2,18,20,1,23,24,4,27,31,1,58,59, -, -,0, -, -,0, -, -,0, -,3,3,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用系,N 修,B 四技,139,21,118,4,33,37,3,29,32,8,15,23,4,35,39, -, -,0, -, -,0, -, -,0,2,6,8,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用系,N 修,C 二技,57,6,51, -, -,0, -, -,0,6,24,30, -,27,27, -, -,0, -, -,0, -, -,0, -, -,0,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用科,N 修,2 二專,29, -,29, -,17,17, -,10,10, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -,2,2,01 新北市,2 技職
1077,慈濟科技大學,4132003,行銷與流通管理系_外國學生專班,D 日,B 四技,34,22,12, -, -,0, -, -,0, -, -,0,22,12,34, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,4132003,行銷與流通管理系,D 日,B 四技,123,58,65,15,12,27,15,16,31,13,14,27,10,22,32, -, -,0, -, -,0, -, -,0,5,1,6,15 花蓮縣,2 技職
1077,慈濟科技大學,4133012,醫務暨健康管理系,D 日,B 四技,132,27,105,10,28,38,4,20,24,6,30,36,6,27,33, -, -,0, -, -,0, -, -,0,1, -,1,15 花蓮縣,2 技職
1077,慈濟科技大學,6131005,資訊科技與管理系碩士班,D 日,M 碩士,7,5,2,5,2,7, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,6131005,資訊科技與管理系,D 日,B 四技,178,124,54,30,12,42,28,7,35,25,21,46,35,14,49, -, -,0, -, -,0, -, -,0,6, -,6,15 花蓮縣,2 技職
1077,慈濟科技大學,9131007,護理系碩士班,D 日,M 碩士,12,1,11,1,4,5, -,7,7, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,9131007,護理系,D 日,B 四技,539,108,431,18,88,106,37,133,170,30,105,135,22,99,121, -, -,0, -, -,0, -, -,0,1,6,7,15 花蓮縣,2 技職
1077,慈濟科技大學,9131007,護理系,D 日,C 二技,285,39,246, -, -,0, -, -,0,22,122,144,16,123,139, -, -,0, -, -,0, -, -,0,1,1,2,15 花蓮縣,2 技職
1077,慈濟科技大學,9131007,護理科原住民專班,D 日,5 五專,100,14,86,14,86,100, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,9131007,護理科,D 日,5 五專,1191,165,"1,026",21,129,150,28,212,240,43,243,286,37,226,263,30,184,214, -, -,0, -, -,0,6,32,38,15 花蓮縣,2 技職
1077,慈濟科技大學,9131007,護理系,N 修,C 二技,172,19,153, -, -,0, -, -,0,13,83,96,5,66,71, -, -,0, -, -,0, -, -,0,1,4,5,15 花蓮縣,2 技職
1077,慈濟科技大學,9141010,醫學影像暨放射科學系碩士班,D 日,M 碩士,22,12,10,4,4,8,5,3,8,3,3,6, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,9141010,醫學影像暨放射科學系,D 日,B 四技,140,98,42,21,4,25,28,16,44,24,11,35,18,10,28, -, -,0, -, -,0, -, -,0,7,1,8,15 花蓮縣,2 技職
1077,慈濟科技大學,9211011,長期照護研究所,D 日,M 碩士,33,5,28,2,7,9,1,4,5,2,12,14, -,5,5, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,9211011,長期照護科_外國學生產學合作專班,D 日,2 二專,20,2,18,2,18,20, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
1077,慈濟科技大學,10131016,廚藝管理系,D 日,B 四技,13,8,5, -, -,0, -, -,0, -,1,1,5,4,9, -, -,0, -, -,0, -, -,0,3, -,3,15 花蓮縣,2 技職
1077,慈濟科技大學,10199015,觀光餐旅系,D 日,M 碩士,6,3,3, -, -,0, -, -,0,3,3,6, -, -,0, -, -,0, -, -,0, -, -,0, -, -,0,15 花蓮縣,2 技職
